LAT,LON,CNTY_NAME,CITY_TOWN_NAME,num
42.18537627,-71.30963141,NORFOLK,MEDFIELD,1
42.18537983,-71.3096186,NORFOLK,MEDFIELD,1
42.18543451,-71.53202976,MIDDLESEX,HOPKINTON,1
42.1855,-71.19492,NORFOLK,NORWOOD,1
42.18552,-71.05522,NORFOLK,RANDOLPH,1
42.18552576,-71.0766934,NORFOLK,RANDOLPH,1
42.18583864,-71.18667062,NORFOLK,NORWOOD,1
42.18619803,-70.95548479,NORFOLK,WEYMOUTH,1
42.18645619,-71.00828759,NORFOLK,BRAINTREE,1
42.18682,-70.93376,NORFOLK,WEYMOUTH,1
42.18684,-71.02944,NORFOLK,RANDOLPH,1
42.18688587,-70.95552114,NORFOLK,WEYMOUTH,1
42.1871,-70.93349,NORFOLK,WEYMOUTH,1
42.18721686,-71.05637167,NORFOLK,RANDOLPH,1
42.18726214,-70.97012426,NORFOLK,WEYMOUTH,1
42.18763036,-70.93474946,NORFOLK,WEYMOUTH,1
42.18766,-71.0689,NORFOLK,RANDOLPH,1
42.18776,-71.06699,NORFOLK,RANDOLPH,2
42.18802544,-70.83498078,PLYMOUTH,NORWELL,1
42.18812864,-70.96095055,NORFOLK,WEYMOUTH,1
42.18818982,-71.02984901,NORFOLK,RANDOLPH,1
42.18819,-71.20837,NORFOLK,NORWOOD,2
42.18819978,-71.18364592,NORFOLK,NORWOOD,1
42.18836393,-71.22490813,NORFOLK,NORWOOD,1
42.18838,-71.37126,NORFOLK,MILLIS,1
42.18838208,-70.93221982,NORFOLK,WEYMOUTH,1
42.18860864,-71.18376062,NORFOLK,NORWOOD,1
42.18917,-70.93166,NORFOLK,WEYMOUTH,1
42.18955129,-71.05793433,NORFOLK,RANDOLPH,1
42.18975361,-71.00714728,NORFOLK,BRAINTREE,1
42.19050956,-70.98826236,NORFOLK,BRAINTREE,1
42.19052024,-70.95562554,NORFOLK,WEYMOUTH,1
42.19053,-71.06706,NORFOLK,RANDOLPH,2
42.19054384,-71.53953068,MIDDLESEX,HOPKINTON,1
42.19066997,-70.94868004,NORFOLK,WEYMOUTH,1
42.19073997,-70.9495925,NORFOLK,WEYMOUTH,1
42.19126553,-71.05907397,NORFOLK,RANDOLPH,1
42.19151296,-70.95561578,NORFOLK,WEYMOUTH,1
42.19178,-71.11781,NORFOLK,CANTON,1
42.19196,-71.20067,NORFOLK,NORWOOD,1
42.19209357,-70.88939985,PLYMOUTH,HINGHAM,1
42.19216473,-70.95773567,NORFOLK,WEYMOUTH,1
42.19239175,-71.43641565,MIDDLESEX,HOLLISTON,1
42.19261108,-71.06711,NORFOLK,RANDOLPH,1
42.19287,-71.05988,NORFOLK,RANDOLPH,1
42.19309291,-70.83243395,PLYMOUTH,NORWELL,1
42.1931,-71.32269,NORFOLK,MEDFIELD,2
42.19339634,-70.95172412,NORFOLK,WEYMOUTH,1
42.19362,-70.95171,NORFOLK,WEYMOUTH,3
42.19366901,-70.95560612,NORFOLK,WEYMOUTH,1
42.1938099,-70.94979291,NORFOLK,WEYMOUTH,1
42.19411,-70.94923,NORFOLK,WEYMOUTH,1
42.19442867,-71.31384803,NORFOLK,MEDFIELD,1
42.19499489,-71.41807861,MIDDLESEX,HOLLISTON,1
42.19513449,-70.75502442,PLYMOUTH,SCITUATE,1
42.1955106,-70.92723108,NORFOLK,WEYMOUTH,1
42.19589052,-70.93040345,NORFOLK,WEYMOUTH,1
42.19591704,-71.39319042,MIDDLESEX,HOLLISTON,1
42.19601366,-70.9265022,NORFOLK,WEYMOUTH,1
42.19614,-70.96057,NORFOLK,BRAINTREE,1
42.19614,-70.96057,NORFOLK,WEYMOUTH,1
42.19637,-71.19947,NORFOLK,NORWOOD,1
42.19644611,-71.52281846,MIDDLESEX,HOPKINTON,1
42.19652715,-70.92808624,NORFOLK,WEYMOUTH,1
42.19675919,-70.92957905,NORFOLK,WEYMOUTH,1
42.19683867,-71.07857054,NORFOLK,RANDOLPH,1
42.19720017,-71.00509932,NORFOLK,BRAINTREE,1
42.19749792,-71.0611771,NORFOLK,RANDOLPH,1
42.19786138,-71.00511,NORFOLK,BRAINTREE,1
42.19812008,-71.07770978,NORFOLK,RANDOLPH,4
42.19833702,-70.93287433,NORFOLK,WEYMOUTH,1
42.19834536,-71.07885341,NORFOLK,RANDOLPH,2
42.19839825,-70.95579305,NORFOLK,WEYMOUTH,1
42.19845882,-70.95579987,NORFOLK,WEYMOUTH,1
42.19939237,-70.94613471,NORFOLK,WEYMOUTH,4
42.19999626,-71.05045704,NORFOLK,RANDOLPH,1
42.20007071,-71.42560985,MIDDLESEX,HOLLISTON,1
42.20011327,-71.42520606,MIDDLESEX,HOLLISTON,1
42.20030081,-71.42374393,MIDDLESEX,HOLLISTON,1
42.20035913,-71.42957625,MIDDLESEX,HOLLISTON,1
42.20038986,-71.17469232,NORFOLK,NORWOOD,1
42.20068934,-70.77310476,PLYMOUTH,SCITUATE,1
42.20071757,-70.94289539,NORFOLK,WEYMOUTH,1
42.20074547,-70.94587689,NORFOLK,WEYMOUTH,1
42.20076109,-71.14404446,NORFOLK,CANTON,1
42.20104125,-71.07726495,NORFOLK,RANDOLPH,1
42.201078,-70.73672326,PLYMOUTH,SCITUATE,1
42.20115216,-71.06266166,NORFOLK,RANDOLPH,1
42.20116611,-70.94567194,NORFOLK,WEYMOUTH,1
42.20130816,-71.26694198,NORFOLK,WALPOLE,1
42.20138401,-71.24810418,NORFOLK,WESTWOOD,2
42.20142,-70.94551,NORFOLK,WEYMOUTH,1
42.20155548,-71.53483874,MIDDLESEX,HOPKINTON,1
42.20200543,-71.18705151,NORFOLK,NORWOOD,1
42.2020907,-71.23139011,NORFOLK,WESTWOOD,1
42.20216061,-71.11910374,NORFOLK,CANTON,1
42.20233275,-71.00294579,NORFOLK,BRAINTREE,1
42.20234166,-71.08548153,NORFOLK,RANDOLPH,3
42.20278575,-71.30470907,NORFOLK,MEDFIELD,1
42.20282194,-71.09431215,NORFOLK,MILTON,1
42.20287367,-70.90130573,PLYMOUTH,HINGHAM,1
42.20292,-71.12469,NORFOLK,CANTON,4
42.20292,-71.12468999,NORFOLK,CANTON,1
42.20295002,-71.09263003,NORFOLK,CANTON,1
42.20295002,-71.09263003,NORFOLK,MILTON,3
42.20299838,-71.27826135,NORFOLK,MEDFIELD,1
42.20307818,-71.11926967,NORFOLK,CANTON,1
42.20308297,-71.11902258,NORFOLK,CANTON,1
42.20309801,-71.15379126,NORFOLK,WESTWOOD,1
42.20316,-71.10039999,NORFOLK,CANTON,2
42.20316,-71.10039999,NORFOLK,MILTON,1
42.20329733,-71.11955186,NORFOLK,CANTON,1
42.203383,-70.998295,NORFOLK,BRAINTREE,1
42.20342008,-71.42855979,MIDDLESEX,HOLLISTON,1
42.20345199,-71.11370784,NORFOLK,CANTON,1
42.20347862,-71.00710931,NORFOLK,BRAINTREE,1
42.20349014,-71.07720977,NORFOLK,RANDOLPH,1
42.20359121,-71.12271833,NORFOLK,CANTON,1
42.20380083,-71.25777997,NORFOLK,WALPOLE,1
42.20411,-71.2591,NORFOLK,DOVER,1
42.20415177,-71.19647525,NORFOLK,NORWOOD,2
42.20424195,-71.20787537,NORFOLK,NORWOOD,1
42.20448,-71.1337,NORFOLK,CANTON,1
42.20489,-71.07262,NORFOLK,RANDOLPH,1
42.20489001,-71.07262,NORFOLK,RANDOLPH,1
42.20500985,-71.47647116,MIDDLESEX,HOLLISTON,1
42.20508142,-71.54481794,MIDDLESEX,HOPKINTON,1
42.20508628,-70.88395585,PLYMOUTH,HINGHAM,1
42.20509247,-71.06498368,NORFOLK,BRAINTREE,1
42.20509247,-71.06498368,NORFOLK,QUINCY,1
42.20509247,-71.06498368,NORFOLK,RANDOLPH,1
42.20523505,-71.0642258,NORFOLK,RANDOLPH,3
42.20530975,-70.95622903,NORFOLK,WEYMOUTH,1
42.2053903,-71.31111521,NORFOLK,MEDFIELD,1
42.20540616,-70.95377733,NORFOLK,WEYMOUTH,1
42.20584809,-71.06549068,NORFOLK,RANDOLPH,1
42.20585425,-71.06544226,NORFOLK,RANDOLPH,1
42.20589615,-70.99288439,NORFOLK,BRAINTREE,7
42.20605734,-70.73173774,PLYMOUTH,SCITUATE,1
42.20628476,-71.11962242,NORFOLK,CANTON,1
42.20655997,-71.06021998,NORFOLK,QUINCY,1
42.20655997,-71.06021998,NORFOLK,RANDOLPH,2
42.2066096,-71.19579553,NORFOLK,NORWOOD,2
42.20669591,-71.00431292,NORFOLK,BRAINTREE,1
42.2067579,-71.15208421,NORFOLK,WESTWOOD,1
42.20702265,-71.02184794,NORFOLK,BRAINTREE,1
42.20759888,-71.23759899,NORFOLK,WESTWOOD,1
42.20765736,-71.13702781,NORFOLK,CANTON,1
42.20767621,-71.40960585,MIDDLESEX,HOLLISTON,1
42.20780654,-71.55573335,MIDDLESEX,HOPKINTON,1
42.20795021,-71.20990769,NORFOLK,NORWOOD,1
42.20804404,-71.4855671,MIDDLESEX,HOPKINTON,1
42.20813168,-71.13970604,NORFOLK,CANTON,1
42.2083,-71.11981,NORFOLK,CANTON,1
42.20845747,-71.11983497,NORFOLK,CANTON,2
42.20846839,-71.11983695,NORFOLK,CANTON,1
42.20876,-71.22655,NORFOLK,WESTWOOD,1
42.20903,-71.31165,NORFOLK,MEDFIELD,1
42.20930607,-70.9995625,NORFOLK,BRAINTREE,1
42.20930891,-70.92485369,NORFOLK,WEYMOUTH,1
42.2094191,-71.14371693,NORFOLK,CANTON,3
42.2094191,-71.14371693,NORFOLK,WESTWOOD,3
42.2094405,-71.55325062,MIDDLESEX,HOPKINTON,1
42.20948273,-71.15062353,NORFOLK,WESTWOOD,1
42.20950708,-70.99742246,NORFOLK,BRAINTREE,2
42.20953246,-71.46285702,MIDDLESEX,HOLLISTON,1
42.21000228,-71.18405608,NORFOLK,NORWOOD,1
42.21004632,-70.94077947,NORFOLK,WEYMOUTH,1
42.21075,-71.1837,NORFOLK,NORWOOD,1
42.2112557,-71.14965221,NORFOLK,WESTWOOD,1
42.21126107,-71.55051255,MIDDLESEX,HOPKINTON,1
42.21136176,-70.78531567,PLYMOUTH,SCITUATE,1
42.21160505,-71.42486284,MIDDLESEX,HOLLISTON,1
42.21185382,-71.183422,NORFOLK,NORWOOD,1
42.21193605,-70.93136229,NORFOLK,WEYMOUTH,1
42.2122672,-70.99413143,NORFOLK,BRAINTREE,1
42.2123656,-71.01996101,NORFOLK,BRAINTREE,1
42.21236571,-71.54900657,MIDDLESEX,HOPKINTON,1
42.21309102,-71.14992315,NORFOLK,WESTWOOD,1
42.21333817,-71.44970012,MIDDLESEX,HOLLISTON,1
42.21337,-71.22952,NORFOLK,WESTWOOD,1
42.21342742,-70.90452894,PLYMOUTH,HINGHAM,1
42.2136,-71.18996,NORFOLK,NORWOOD,1
42.21390177,-71.5454025,MIDDLESEX,HOPKINTON,1
42.21393215,-71.54647026,MIDDLESEX,HOPKINTON,1
42.21397647,-71.18215703,NORFOLK,WESTWOOD,1
42.21412414,-70.9250195,NORFOLK,WEYMOUTH,1
42.2142672,-70.91223992,PLYMOUTH,HINGHAM,1
42.21438147,-71.15240575,NORFOLK,WESTWOOD,1
42.21440996,-71.54574512,MIDDLESEX,HOPKINTON,1
42.21453,-71.24593,NORFOLK,WESTWOOD,1
42.214711,-70.99708,NORFOLK,BRAINTREE,3
42.21481788,-70.95713315,NORFOLK,WEYMOUTH,1
42.21491143,-70.96216995,NORFOLK,WEYMOUTH,1
42.2149135,-71.49938927,MIDDLESEX,HOPKINTON,1
42.21517519,-71.18401337,NORFOLK,WESTWOOD,1
42.2153542,-71.18172571,NORFOLK,WESTWOOD,1
42.21542898,-71.18945484,NORFOLK,WESTWOOD,1
42.21591355,-71.18926622,NORFOLK,WESTWOOD,1
42.21613646,-70.79350157,PLYMOUTH,SCITUATE,1
42.21658519,-70.96405293,NORFOLK,WEYMOUTH,1
42.21666477,-71.18113178,NORFOLK,WESTWOOD,1
42.21672,-70.96161,NORFOLK,WEYMOUTH,1
42.21683838,-71.54213145,MIDDLESEX,HOPKINTON,2
42.21688469,-71.30359116,NORFOLK,DOVER,1
42.21690349,-71.5420522,MIDDLESEX,HOPKINTON,1
42.21697156,-70.96032619,NORFOLK,WEYMOUTH,1
42.21724408,-71.18874685,NORFOLK,WESTWOOD,1
42.21727761,-71.22531595,NORFOLK,WESTWOOD,1
42.21754,-71.2205,NORFOLK,WESTWOOD,1
42.21772735,-70.79120519,PLYMOUTH,SCITUATE,1
42.218375,-71.42317279,MIDDLESEX,HOLLISTON,1
42.21842627,-70.96656502,NORFOLK,WEYMOUTH,1
42.21853562,-71.54900626,MIDDLESEX,HOPKINTON,1
42.21853698,-70.96670931,NORFOLK,WEYMOUTH,1
42.21878363,-71.18820128,NORFOLK,WESTWOOD,1
42.21897272,-71.18713207,NORFOLK,WESTWOOD,1
42.21906796,-70.96740728,NORFOLK,WEYMOUTH,1
42.2190809,-71.18812608,NORFOLK,WESTWOOD,1
42.21914771,-70.93462895,NORFOLK,WEYMOUTH,1
42.21919187,-71.03670922,NORFOLK,BRAINTREE,8
42.21927839,-71.18488576,NORFOLK,WESTWOOD,1
42.21931644,-71.18411505,NORFOLK,WESTWOOD,1
42.21935,-70.93701,NORFOLK,WEYMOUTH,1
42.21939834,-71.18269151,NORFOLK,WESTWOOD,1
42.21947898,-70.93708793,NORFOLK,WEYMOUTH,1
42.21968521,-71.19120845,NORFOLK,WESTWOOD,1
42.22031591,-70.97835388,NORFOLK,BRAINTREE,1
42.22079,-70.96984,NORFOLK,BRAINTREE,1
42.22082348,-71.02949729,NORFOLK,BRAINTREE,1
42.22142312,-71.40043769,MIDDLESEX,SHERBORN,1
42.22171,-70.9614,NORFOLK,WEYMOUTH,1
42.22172891,-70.78876476,PLYMOUTH,SCITUATE,1
42.22176811,-71.19682757,NORFOLK,WESTWOOD,1
42.22231815,-71.17007212,NORFOLK,WESTWOOD,1
42.22233999,-71.17279907,NORFOLK,WESTWOOD,1
42.22264283,-71.17116593,NORFOLK,WESTWOOD,1
42.22264631,-71.36307944,MIDDLESEX,SHERBORN,1
42.2226641,-71.03199346,NORFOLK,BRAINTREE,4
42.22299209,-71.18170206,NORFOLK,WESTWOOD,1
42.22306,-71.11827,NORFOLK,MILTON,3
42.22306864,-71.1182706,NORFOLK,MILTON,2
42.22307197,-71.03098435,NORFOLK,BRAINTREE,1
42.22314726,-71.42911798,MIDDLESEX,HOLLISTON,1
42.22367022,-71.40420561,MIDDLESEX,SHERBORN,1
42.2237305,-71.11789817,NORFOLK,MILTON,1
42.22374346,-71.17035014,NORFOLK,WESTWOOD,1
42.22374346,-71.17035013,NORFOLK,WESTWOOD,1
42.22402235,-71.26304901,NORFOLK,DOVER,1
42.22403,-71.03165,NORFOLK,BRAINTREE,1
42.2240847,-71.08015644,NORFOLK,MILTON,1
42.22421082,-70.93967,NORFOLK,WEYMOUTH,1
42.22421729,-71.07066867,NORFOLK,MILTON,1
42.22421729,-71.07066866,NORFOLK,MILTON,1
42.22422594,-71.07066925,NORFOLK,MILTON,1
42.22425926,-71.0244311,NORFOLK,BRAINTREE,2
42.22440292,-71.36295572,MIDDLESEX,SHERBORN,1
42.22485437,-71.17560207,NORFOLK,WESTWOOD,1
42.22522377,-71.01954588,NORFOLK,BRAINTREE,1
42.22597001,-70.98617455,NORFOLK,BRAINTREE,1
42.22610357,-71.00363412,NORFOLK,BRAINTREE,1
42.22643534,-71.0189945,NORFOLK,BRAINTREE,1
42.22643657,-71.22211263,NORFOLK,WESTWOOD,1
42.22662,-71.17915,NORFOLK,DEDHAM,1
42.22680944,-71.02012112,NORFOLK,BRAINTREE,3
42.22718868,-71.22185179,NORFOLK,WESTWOOD,1
42.22751911,-71.07094695,NORFOLK,MILTON,1
42.22801321,-70.98822979,NORFOLK,BRAINTREE,1
42.22821999,-71.04259,NORFOLK,QUINCY,1
42.22829695,-71.54322413,MIDDLESEX,HOPKINTON,1
42.22830297,-71.15661777,NORFOLK,DEDHAM,1
42.22831,-71.11513,NORFOLK,MILTON,1
42.22832241,-71.1818666,NORFOLK,DEDHAM,2
42.22837855,-71.52225769,MIDDLESEX,HOPKINTON,1
42.22841532,-71.43611838,MIDDLESEX,HOLLISTON,1
42.22856,-71.18609,NORFOLK,WESTWOOD,1
42.2286392,-71.54445679,MIDDLESEX,HOPKINTON,1
42.22907033,-70.98173628,NORFOLK,BRAINTREE,1
42.22909111,-71.52505395,MIDDLESEX,HOPKINTON,1
42.22914216,-71.11461919,NORFOLK,MILTON,2
42.22920326,-71.18215577,NORFOLK,DEDHAM,1
42.22957326,-71.1499431,NORFOLK,DEDHAM,1
42.22985975,-70.94387661,NORFOLK,WEYMOUTH,1
42.23017598,-71.01075616,NORFOLK,QUINCY,1
42.23065133,-71.15917177,NORFOLK,DEDHAM,1
42.2307543,-71.03062274,NORFOLK,QUINCY,1
42.23090835,-70.87993865,PLYMOUTH,HINGHAM,1
42.23093102,-71.07112896,NORFOLK,MILTON,1
42.23110194,-71.18066936,NORFOLK,DEDHAM,1
42.23141341,-71.00299692,NORFOLK,BRAINTREE,1
42.2315212,-71.18049908,NORFOLK,DEDHAM,1
42.23155161,-71.18514663,NORFOLK,DEDHAM,1
42.23174398,-70.88693938,PLYMOUTH,HINGHAM,1
42.23187364,-70.90688552,PLYMOUTH,HINGHAM,1
42.23188908,-71.18034738,NORFOLK,DEDHAM,1
42.23290958,-71.01000732,NORFOLK,QUINCY,2
42.23297,-71.21938,NORFOLK,WESTWOOD,1
42.23302659,-71.1801263,NORFOLK,DEDHAM,2
42.23312404,-71.0232835,NORFOLK,QUINCY,1
42.23312474,-71.51336138,MIDDLESEX,HOPKINTON,1
42.23346998,-71.12222237,NORFOLK,MILTON,1
42.233512,-71.010716,NORFOLK,QUINCY,1
42.2336,-70.94779,NORFOLK,WEYMOUTH,1
42.23419,-71.07001,NORFOLK,MILTON,1
42.23421535,-71.43825471,MIDDLESEX,HOLLISTON,1
42.23426973,-71.1620705,NORFOLK,DEDHAM,1
42.23437,-71.18341,NORFOLK,DEDHAM,1
42.23476,-70.82337999,NORFOLK,COHASSET,1
42.23590145,-71.14851826,NORFOLK,DEDHAM,1
42.23601076,-71.37139714,MIDDLESEX,SHERBORN,1
42.23614425,-70.82460235,NORFOLK,COHASSET,1
42.23634,-71.00146,NORFOLK,QUINCY,1
42.23639874,-71.1290179,SUFFOLK,BOSTON,1
42.23642242,-71.36824106,MIDDLESEX,SHERBORN,1
42.23686997,-70.98076003,NORFOLK,QUINCY,1
42.23712575,-71.31897963,NORFOLK,DOVER,1
42.23726651,-71.15182391,NORFOLK,DEDHAM,1
42.2373334,-71.00228408,NORFOLK,QUINCY,1
42.23737702,-71.00916403,NORFOLK,QUINCY,1
42.23757187,-71.0235374,NORFOLK,QUINCY,4
42.23797963,-70.87333689,PLYMOUTH,HINGHAM,1
42.23807117,-71.06957802,NORFOLK,MILTON,1
42.23808215,-71.00384208,NORFOLK,QUINCY,1
42.23810486,-71.06957768,NORFOLK,MILTON,1
42.23813136,-71.49255705,MIDDLESEX,HOPKINTON,1
42.23837,-71.21635,NORFOLK,WESTWOOD,1
42.23838,-71.28196,NORFOLK,DOVER,1
42.23851432,-71.44938243,MIDDLESEX,ASHLAND,1
42.23868009,-70.94455696,NORFOLK,WEYMOUTH,1
42.238941,-71.005875,NORFOLK,QUINCY,2
42.23899604,-71.16449963,NORFOLK,DEDHAM,1
42.23912299,-71.09342252,NORFOLK,MILTON,1
42.23926942,-71.36938679,MIDDLESEX,SHERBORN,1
42.23931109,-70.87151128,PLYMOUTH,HINGHAM,1
42.23981,-70.80115,NORFOLK,COHASSET,1
42.23993545,-71.00325981,NORFOLK,QUINCY,1
42.24038153,-71.06948222,NORFOLK,MILTON,1
42.24062066,-71.37117259,MIDDLESEX,SHERBORN,2
42.2406551,-70.95700465,NORFOLK,WEYMOUTH,1
42.24068242,-71.00335253,NORFOLK,QUINCY,2
42.24069823,-70.89638463,PLYMOUTH,HINGHAM,1
42.24075,-71.00601,NORFOLK,QUINCY,1
42.24118401,-71.37478459,MIDDLESEX,SHERBORN,1
42.24128253,-70.99099651,NORFOLK,QUINCY,1
42.24141951,-70.99164405,NORFOLK,QUINCY,1
42.24151,-71.0044,NORFOLK,QUINCY,1
42.24169,-70.9439,NORFOLK,WEYMOUTH,1
42.24172251,-71.0210153,NORFOLK,QUINCY,1
42.24179561,-70.88999982,PLYMOUTH,HINGHAM,1
42.24183486,-71.44134716,MIDDLESEX,ASHLAND,1
42.24183612,-71.04780465,NORFOLK,QUINCY,1
42.24191379,-70.99365683,NORFOLK,QUINCY,1
42.24197312,-71.44297866,MIDDLESEX,ASHLAND,1
42.24216584,-70.9571565,NORFOLK,WEYMOUTH,1
42.24224431,-70.98092223,NORFOLK,QUINCY,1
42.24234554,-71.00161159,NORFOLK,QUINCY,1
42.24235698,-71.14734462,NORFOLK,DEDHAM,1
42.24243,-71.01525,NORFOLK,QUINCY,1
42.24246591,-70.88949701,PLYMOUTH,HINGHAM,1
42.24260413,-70.95708007,NORFOLK,WEYMOUTH,1
42.24282,-71.06941,NORFOLK,MILTON,1
42.24282865,-71.06941059,NORFOLK,MILTON,1
42.2428401,-71.37034625,MIDDLESEX,SHERBORN,1
42.24304655,-70.9954468,NORFOLK,QUINCY,1
42.24311564,-71.00345297,NORFOLK,QUINCY,1
42.24316212,-71.02250604,NORFOLK,QUINCY,1
42.24340992,-70.86579264,PLYMOUTH,HINGHAM,1
42.24371,-71.00512,NORFOLK,QUINCY,1
42.24372034,-70.80413625,NORFOLK,COHASSET,1
42.24382499,-70.91719791,PLYMOUTH,HINGHAM,1
42.24383611,-71.16768438,NORFOLK,DEDHAM,1
42.24385976,-70.94401883,NORFOLK,WEYMOUTH,1
42.24388,-70.94378,NORFOLK,WEYMOUTH,3
42.24395,-71.00336,NORFOLK,QUINCY,1
42.244268,-71.2218486,NORFOLK,WESTWOOD,1
42.24436,-71.0248,NORFOLK,QUINCY,1
42.24450437,-71.47092452,MIDDLESEX,ASHLAND,1
42.24452684,-71.28080052,NORFOLK,DOVER,1
42.2445609,-71.15535529,NORFOLK,DEDHAM,1
42.24468,-71.0018,NORFOLK,QUINCY,1
42.2447383,-71.00167174,NORFOLK,QUINCY,1
42.24474011,-70.93917689,NORFOLK,WEYMOUTH,1
42.24492131,-71.43073401,MIDDLESEX,ASHLAND,1
42.24496646,-70.93848519,NORFOLK,WEYMOUTH,1
42.24511154,-71.27992846,NORFOLK,DOVER,1
42.24518661,-70.88444341,PLYMOUTH,HINGHAM,1
42.24534575,-70.97112355,NORFOLK,QUINCY,1
42.24536404,-71.15491638,NORFOLK,DEDHAM,1
42.24545235,-71.0340383,NORFOLK,QUINCY,10
42.24545236,-71.0340383,NORFOLK,QUINCY,1
42.24549377,-71.09328073,NORFOLK,MILTON,1
42.24555771,-70.93641557,NORFOLK,WEYMOUTH,1
42.24558167,-71.00643115,NORFOLK,QUINCY,1
42.24568334,-70.93645846,NORFOLK,WEYMOUTH,1
42.24579852,-71.17276803,NORFOLK,DEDHAM,1
42.24587,-71.02606,NORFOLK,QUINCY,1
42.24587821,-70.8812688,PLYMOUTH,HINGHAM,1
42.24589232,-71.00405231,NORFOLK,QUINCY,2
42.24593193,-71.00509419,NORFOLK,QUINCY,1
42.24596232,-70.88199066,PLYMOUTH,HINGHAM,1
42.24610013,-71.00600562,NORFOLK,QUINCY,1
42.24611533,-70.88093377,PLYMOUTH,HINGHAM,1
42.24616129,-70.8809375,PLYMOUTH,HINGHAM,1
42.24618003,-71.00594005,NORFOLK,QUINCY,1
42.24619195,-71.00176377,NORFOLK,QUINCY,1
42.24631911,-71.00585354,NORFOLK,QUINCY,1
42.24638462,-70.93426205,NORFOLK,WEYMOUTH,1
42.24639182,-70.97613399,NORFOLK,QUINCY,1
42.24641,-71.03258,NORFOLK,QUINCY,1
42.24654,-71.17207,NORFOLK,DEDHAM,1
42.24684815,-71.1539088,NORFOLK,DEDHAM,1
42.24691057,-71.15395347,NORFOLK,DEDHAM,1
42.24706739,-71.17231408,NORFOLK,DEDHAM,2
42.24739095,-71.00519157,NORFOLK,QUINCY,1
42.24748028,-71.47478972,MIDDLESEX,ASHLAND,1
42.24764,-70.98082,NORFOLK,QUINCY,1
42.24787,-70.98167,NORFOLK,QUINCY,1
42.24797262,-71.4302338,MIDDLESEX,ASHLAND,1
42.2479732,-71.00442267,NORFOLK,QUINCY,1
42.24803432,-70.99863743,NORFOLK,QUINCY,1
42.24805,-71.27784,NORFOLK,DOVER,1
42.24809446,-70.92242962,PLYMOUTH,HINGHAM,1
42.24857,-71.06918001,NORFOLK,MILTON,1
42.24859497,-71.003943,NORFOLK,QUINCY,2
42.24872386,-71.51828739,MIDDLESEX,HOPKINTON,1
42.24904253,-71.17097893,NORFOLK,DEDHAM,1
42.24914768,-70.91443083,PLYMOUTH,HINGHAM,1
42.24922118,-70.9041314,PLYMOUTH,HINGHAM,2
42.24931094,-70.90314636,PLYMOUTH,HINGHAM,2
42.24940421,-71.17191843,NORFOLK,DEDHAM,1
42.24954419,-71.17171163,NORFOLK,DEDHAM,1
42.2497104,-70.94654791,NORFOLK,WEYMOUTH,1
42.24973244,-71.04007772,NORFOLK,QUINCY,1
42.24976991,-71.10236189,NORFOLK,MILTON,1
42.24978893,-71.17112353,NORFOLK,DEDHAM,1
42.2501208,-70.89120892,PLYMOUTH,HINGHAM,1
42.2503381,-71.1714186,NORFOLK,DEDHAM,1
42.25095339,-70.90302429,PLYMOUTH,HINGHAM,1
42.25104991,-70.8930511,PLYMOUTH,HINGHAM,1
42.25139,-71.00236,NORFOLK,QUINCY,1
42.25169774,-71.18402465,NORFOLK,DEDHAM,1
42.25230281,-71.00417187,NORFOLK,QUINCY,1
42.2523172,-71.03816749,NORFOLK,MILTON,4
42.2523172,-71.03816749,NORFOLK,QUINCY,4
42.25245,-71.00427,NORFOLK,QUINCY,1
42.25245832,-70.93835464,NORFOLK,WEYMOUTH,1
42.25250246,-70.99682742,NORFOLK,QUINCY,1
42.25252803,-70.86622762,PLYMOUTH,HINGHAM,1
42.25296,-71.02777,NORFOLK,QUINCY,1
42.25347,-71.02534,NORFOLK,QUINCY,1
42.25353531,-71.00511258,NORFOLK,QUINCY,1
42.25354,-71.02522,NORFOLK,QUINCY,2
42.25385989,-70.99890699,NORFOLK,QUINCY,1
42.25393682,-70.99506075,NORFOLK,QUINCY,1
42.25401517,-71.0264662,NORFOLK,QUINCY,1
42.25403707,-71.46874439,MIDDLESEX,ASHLAND,1
42.25454821,-71.07749264,NORFOLK,MILTON,1
42.25458945,-71.15558659,NORFOLK,DEDHAM,1
42.25463707,-70.99599991,NORFOLK,QUINCY,1
42.25476,-70.99613,NORFOLK,QUINCY,1
42.25485008,-71.02917776,NORFOLK,QUINCY,1
42.25536787,-71.03933857,NORFOLK,MILTON,1
42.25536811,-71.14315571,SUFFOLK,BOSTON,1
42.25543418,-71.46699488,MIDDLESEX,ASHLAND,1
42.25553694,-70.99663336,NORFOLK,QUINCY,1
42.25566376,-71.04003298,NORFOLK,QUINCY,1
42.25566377,-71.04003298,NORFOLK,MILTON,1
42.25573201,-71.43877071,MIDDLESEX,ASHLAND,1
42.25578807,-71.03197441,NORFOLK,QUINCY,1
42.25581946,-71.12413055,SUFFOLK,BOSTON,1
42.25604046,-71.16978685,NORFOLK,DEDHAM,1
42.25607,-71.00966,NORFOLK,QUINCY,2
42.25632,-71.0336,NORFOLK,QUINCY,1
42.25642412,-71.12396355,SUFFOLK,BOSTON,1
42.25665097,-71.04449291,NORFOLK,MILTON,1
42.25685413,-71.4613421,MIDDLESEX,ASHLAND,1
42.25686733,-71.09373974,NORFOLK,MILTON,1
