,CITY_TOWN_NAME,CRASH_HOUR,DRVR_CNTRB_CIRC_CL,RDWY_JNCT_TYPE_DESCR,TRAF_CNTRL_DEVC_TYPE_DESCR,LAT,LON,DRVR_DISTRACTED_CL,CNTY_NAME,SPEED_LIMIT,SURFACE_TP,STRUCT_CND
484,LOWELL,14,Distracted/Inattention,Four-way intersection,Traffic control signal,42.63286041,-71.35535815," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
485,DUXBURY,18,Distracted/Inattention,Not at junction,No controls,42.08044522,-70.73876903," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,60.0,Bituminous concrete road,Good
486,WALPOLE,10,Distracted/Inattention,T-intersection,No controls,42.18638,-71.24709," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
487,WALPOLE,10,Distracted/Inattention,T-intersection,No controls,42.18638,-71.24709," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
488,HUDSON,8,Distracted/Inattention,Not at junction,No controls,42.39425875,-71.54326789," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
489,HUDSON,8,Distracted/Inattention,Not at junction,No controls,42.39425875,-71.54326789," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
490,HUDSON,8,Distracted/Inattention,Not at junction,No controls,42.39425875,-71.54326789," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
491,BRAINTREE,22,Reckless Driving,Not at junction,No controls,42.21590477,-71.00406517, D1: Manually operating an electronic device,NORFOLK,30.0,Bituminous concrete road,Good
492,BRAINTREE,22,Reckless Driving,Not at junction,No controls,42.21590477,-71.00406517, D1: Manually operating an electronic device,NORFOLK,30.0,Bituminous concrete road,Good
493,ARLINGTON,13,Tailgating,Not at junction,No controls,42.42435164,-71.17806316, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Fair
494,ARLINGTON,13,Tailgating,Not at junction,No controls,42.42435164,-71.17806316, D1: Manually operating an electronic device,MIDDLESEX,25.0,Surface-treated road,Fair
495,BURLINGTON,16,Tailgating,On-ramp,Yield signs,42.47453674,-71.22763655, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Bituminous concrete road,Good
496,BURLINGTON,16,Tailgating,On-ramp,Yield signs,42.47453674,-71.22763655, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Bituminous concrete road,Good
497,BURLINGTON,16,Tailgating,On-ramp,Yield signs,42.47453674,-71.22763655, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Bituminous concrete road,Good
498,DANVERS,17,Tailgating,On-ramp,Stop signs,42.55154293,-70.93611704, D1: External distraction (outside the vehicle),ESSEX,55.0,Bituminous concrete road,Fair
499,DANVERS,17,Tailgating,On-ramp,Stop signs,42.55154293,-70.93611704, D1: External distraction (outside the vehicle),ESSEX,55.0,Bituminous concrete road,Fair
500,HANOVER,17,Distracted/Inattention,Y-intersection,Yield signs,42.11403027,-70.81906001, D1: Manually operating an electronic device,PLYMOUTH,35.0,Bituminous concrete road,Good
501,HANOVER,17,Distracted/Inattention,Y-intersection,Yield signs,42.11403027,-70.81906001, D1: Manually operating an electronic device,PLYMOUTH,35.0,Bituminous concrete road,Good
502,HAVERHILL,21,Distracted/Inattention,Not at junction,No controls,42.80319962,-71.09678299, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
503,HAVERHILL,21,Distracted/Inattention,Not at junction,No controls,42.80319962,-71.09678299, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
504,WESTWOOD,18,Tailgating,Not at junction,No controls,42.24025622,-71.21354317," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Fair
505,WESTWOOD,18,Tailgating,Not at junction,No controls,42.24025622,-71.21354317," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Fair
506,REVERE,22,Distracted/Inattention,Not at junction,No controls,42.41817772,-71.01090212," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,30.0,Bituminous concrete road,Good
507,REVERE,17,Speeding,Traffic circle,No controls,42.43065432,-71.01942801," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
508,REVERE,17,Speeding,Traffic circle,No controls,42.43065432,-71.01942801," D1: Other activity (searching, eating, personal hygiene, etc.)",SUFFOLK,25.0,Bituminous concrete road,Fair
509,HAVERHILL,21,Distracted/Inattention,Not at junction,No controls,42.77355728,-71.05102563, D1: Manually operating an electronic device,ESSEX,20.0,Surface-treated road,Deficient
510,NEWTON,9,Uncontrollable factors,Not at junction,No controls,42.31716964,-71.22555295, D1: External distraction (outside the vehicle),MIDDLESEX,50.0,Bituminous concrete road,Fair
511,NEWTON,9,Uncontrollable factors,Not at junction,No controls,42.31716964,-71.22555295, D1: External distraction (outside the vehicle),MIDDLESEX,50.0,Bituminous concrete road,Fair
512,LYNNFIELD,13,Distracted/Inattention,T-intersection,No controls,42.54261545,-71.04509559," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
513,LYNNFIELD,13,Distracted/Inattention,T-intersection,No controls,42.54261545,-71.04509559," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
514,BRAINTREE,7,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.20661,-71.02206," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
515,BRAINTREE,7,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.20661,-71.02206," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
516,BRAINTREE,7,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.20661,-71.02206," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Fair
517,WILMINGTON,18,Distracted/Inattention,Not at junction,No controls,42.55733194,-71.1403036," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
518,WILMINGTON,18,Distracted/Inattention,Not at junction,No controls,42.55733194,-71.1403036," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
519,WILMINGTON,18,Reckless Driving,T-intersection,Traffic control signal,42.56220357,-71.15929253," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
520,WILMINGTON,18,Reckless Driving,T-intersection,Traffic control signal,42.56220357,-71.15929253," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
521,WILMINGTON,7,Distracted/Inattention,Not at junction,No controls,42.539416100000004,-71.17823932, D1: Passenger,MIDDLESEX,20.0,Surface-treated road,Fair
522,STONEHAM,17,Distracted/Inattention,Not at junction,No controls,42.47263064,-71.10953637, D1: External distraction (outside the vehicle),MIDDLESEX,65.0,Bituminous concrete road,Fair
523,STONEHAM,17,Distracted/Inattention,Not at junction,No controls,42.47263064,-71.10953637, D1: External distraction (outside the vehicle),MIDDLESEX,65.0,Bituminous concrete road,Fair
524,ROCKPORT,16,Reckless Driving,T-intersection,No controls,42.64495265,-70.63105309, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
525,ROCKPORT,16,Reckless Driving,T-intersection,No controls,42.64495265,-70.63105309, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
526,MARLBOROUGH,16,Tailgating,Not at junction,No controls,42.34221984,-71.56657035, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
527,MARLBOROUGH,16,Tailgating,Not at junction,No controls,42.34221984,-71.56657035, D1: External distraction (outside the vehicle),MIDDLESEX,35.0,Bituminous concrete road,Fair
528,WOBURN,7,Speeding,Not at junction,No controls,42.46118953,-71.17018072, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Fair
529,WOBURN,7,Speeding,Not at junction,No controls,42.46118953,-71.17018072, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Fair
530,RAYNHAM,10,Distracted/Inattention,Not at junction,No controls,41.90412292,-71.0115515," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
531,RAYNHAM,10,Distracted/Inattention,Not at junction,No controls,41.90412292,-71.0115515," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,40.0,Bituminous concrete road,Good
532,SOMERVILLE,12,Distracted/Inattention,Not at junction,No controls,42.39660007,-71.11248054," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Good
533,SOMERVILLE,12,Distracted/Inattention,Not at junction,No controls,42.39660007,-71.11248054," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Good
534,SOMERVILLE,12,Distracted/Inattention,Not at junction,No controls,42.39660007,-71.11248054," D1: Other activity, electronic device",MIDDLESEX,20.0,Bituminous concrete road,Good
535,ABINGTON,9,Diregarded traffic markings,Y-intersection,Stop signs,42.12728372,-70.94378442, D1: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Good
536,ABINGTON,9,Diregarded traffic markings,Y-intersection,Stop signs,42.12728372,-70.94378442, D1: External distraction (outside the vehicle),PLYMOUTH,30.0,Bituminous concrete road,Good
537,ABINGTON,20,Uncontrollable factors,Not at junction,No controls,42.12664243,-70.99142821," D1: Other activity, electronic device",PLYMOUTH,40.0,Surface-treated road,Fair
538,ABINGTON,20,Uncontrollable factors,Not at junction,No controls,42.12664243,-70.99142821," D1: Other activity, electronic device",PLYMOUTH,40.0,Surface-treated road,Fair
539,ROCKLAND,13,Speeding,T-intersection,No controls,42.12408471,-70.90318964, D1: External distraction (outside the vehicle),PLYMOUTH,35.0,Bituminous concrete road,Good
540,LOWELL,16,Distracted/Inattention,Not at junction,No controls,42.62786965,-71.27134337," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
541,LOWELL,16,Distracted/Inattention,Not at junction,No controls,42.62786965,-71.27134337," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
542,SALEM,19,Tailgating,T-intersection,Stop signs,42.51476711,-70.89922742, D1: External distraction (outside the vehicle),ESSEX,25.0,Bituminous concrete road,Fair
543,SALEM,19,Tailgating,T-intersection,Stop signs,42.51476711,-70.89922742, D1: External distraction (outside the vehicle),ESSEX,25.0,Bituminous concrete road,Fair
544,WALTHAM,15,Diregarded traffic markings,T-intersection,No controls,42.37606686,-71.21434931," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Fair
545,WALTHAM,15,Diregarded traffic markings,T-intersection,No controls,42.37606686,-71.21434931," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Fair
546,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
547,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
548,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
549,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
550,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
551,HAVERHILL,0,Reckless Driving,T-intersection,Traffic control signal,42.77196516,-71.08733601, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
552,HAVERHILL,23,Other causes,Four-way intersection,Traffic control signal,42.77509293,-71.07657003," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
553,HAVERHILL,23,Other causes,Four-way intersection,Traffic control signal,42.77509293,-71.07657003," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
554,QUINCY,11,Distracted/Inattention,Four-way intersection,Traffic control signal,42.260909999999996,-70.97865999999999, D1: Talking on hands-free electronic device,NORFOLK,30.0,Bituminous concrete road,Good
555,QUINCY,11,Distracted/Inattention,Four-way intersection,Traffic control signal,42.260909999999996,-70.97865999999999, D1: Talking on hands-free electronic device,NORFOLK,30.0,Bituminous concrete road,Good
556,MARLBOROUGH,19,Tailgating,Four-way intersection,Stop signs,42.34103532,-71.58069008," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
557,MARLBOROUGH,19,Tailgating,Four-way intersection,Stop signs,42.34103532,-71.58069008," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Fair
558,METHUEN,12,Distracted/Inattention,T-intersection,No controls,42.70969128,-71.20307985," D1: Other activity, electronic device",ESSEX,35.0,Bituminous concrete road,Good
559,METHUEN,12,Distracted/Inattention,T-intersection,No controls,42.70969128,-71.20307985," D1: Other activity, electronic device",ESSEX,35.0,Bituminous concrete road,Good
560,GROVELAND,6,Distracted/Inattention,Not at junction,No controls,42.74315699,-71.02159108," D1: Other activity, electronic device",ESSEX,30.0,Bituminous concrete road,Good
561,GROVELAND,6,Distracted/Inattention,Not at junction,No controls,42.74315699,-71.02159108," D1: Other activity, electronic device",ESSEX,30.0,Bituminous concrete road,Good
562,CAMBRIDGE,22,Drowsey Driving,Not at junction,Unknown,42.37242824,-71.09081098," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
563,CAMBRIDGE,22,Drowsey Driving,Not at junction,Unknown,42.37242824,-71.09081098," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
564,CAMBRIDGE,22,Drowsey Driving,Not at junction,Unknown,42.37242824,-71.09081098," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,25.0,Bituminous concrete road,Fair
565,WESTFORD,1,Reckless Driving,Not at junction,No controls,42.58663115,-71.42331602, D1: Manually operating an electronic device,MIDDLESEX,30.0,Surface-treated road,Fair
566,EASTON,10,Distracted/Inattention,Not at junction,No controls,42.06339324,-71.13797120000001," D1: Other activity, electronic device",BRISTOL,30.0,Surface-treated road,Fair
567,BOSTON,16,Distracted/Inattention,T-intersection,Traffic control signal,42.34379954,-71.10325764, D1: External distraction (outside the vehicle),SUFFOLK,30.0,Bituminous concrete road,Fair
568,BOSTON,16,Distracted/Inattention,T-intersection,Traffic control signal,42.34379954,-71.10325764, D1: External distraction (outside the vehicle),SUFFOLK,30.0,Bituminous concrete road,Fair
569,WOBURN,15,Tailgating,Not at junction,No controls,42.502387299999995,-71.13249002, D1: Passenger,MIDDLESEX,55.0,Bituminous concrete road,Fair
570,WOBURN,15,Tailgating,Not at junction,No controls,42.502387299999995,-71.13249002, D1: Passenger,MIDDLESEX,55.0,Bituminous concrete road,Fair
571,WOBURN,15,Tailgating,Not at junction,No controls,42.502387299999995,-71.13249002, D1: Passenger,MIDDLESEX,55.0,Bituminous concrete road,Fair
572,WOBURN,15,Tailgating,Not at junction,No controls,42.502387299999995,-71.13249002, D1: Passenger,MIDDLESEX,55.0,Bituminous concrete road,Fair
573,AYER,3,Drowsey Driving,Four-way intersection,No controls,42.55895227,-71.54051481," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Fair
574,TAUNTON,21,Reckless Driving,T-intersection,No controls,41.90495979,-71.10543236," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Fair
575,CHELMSFORD,19,Diregarded traffic markings,Not at junction,No controls,42.61162116,-71.34351533, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
576,CHELMSFORD,19,Diregarded traffic markings,Not at junction,No controls,42.61162116,-71.34351533, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
577,CANTON,17,Distracted/Inattention,Not at junction,No controls,42.17117727,-71.17128379, D1: Manually operating an electronic device,NORFOLK,65.0,Bituminous concrete road,Good
578,CANTON,17,Distracted/Inattention,Not at junction,No controls,42.17117727,-71.17128379, D1: Manually operating an electronic device,NORFOLK,65.0,Bituminous concrete road,Good
579,BURLINGTON,11,Drowsey Driving,Not at junction,No controls,42.50799277,-71.21313667," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
580,METHUEN,12,Tailgating,Off-ramp,Yield signs,42.7340012,-71.19217951, D1: Manually operating an electronic device,ESSEX,20.0,Bituminous concrete road,Fair
581,METHUEN,12,Tailgating,Off-ramp,Yield signs,42.7340012,-71.19217951, D1: Manually operating an electronic device,ESSEX,20.0,Bituminous concrete road,Fair
582,HUDSON,19,Distracted/Inattention,Not at junction,No controls,42.39879418,-71.59661583, D1: Manually operating an electronic device,MIDDLESEX,15.0,Bituminous concrete road,Good
583,DANVERS,16,Diregarded traffic markings,Four-way intersection,Stop signs,42.5689531,-70.92007021," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
584,DANVERS,16,Diregarded traffic markings,Four-way intersection,Stop signs,42.5689531,-70.92007021," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
585,DANVERS,23,Reckless Driving,Y-intersection,Warning signs,42.57247596,-70.95221386, D1: Manually operating an electronic device,ESSEX,35.0,Bituminous concrete road,Fair
586,DANVERS,21,Distracted/Inattention,T-intersection,Stop signs,42.58191487,-70.93720763," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Fair
587,WEST BRIDGEWATER,10,Diregarded traffic markings,T-intersection,Stop signs,42.03037618,-71.00858885, D1: Manually operating an electronic device,PLYMOUTH,40.0,Bituminous concrete road,Fair
588,WEST BRIDGEWATER,10,Diregarded traffic markings,T-intersection,Stop signs,42.03037618,-71.00858885, D1: Manually operating an electronic device,PLYMOUTH,40.0,Bituminous concrete road,Fair
589,BOSTON,8,Tailgating,Five-point or more,No controls,42.36638069,-71.06745174, D1: External distraction (outside the vehicle),SUFFOLK,30.0,Bituminous concrete road,Good
590,BOSTON,8,Tailgating,Five-point or more,No controls,42.36638069,-71.06745174, D1: External distraction (outside the vehicle),SUFFOLK,30.0,Bituminous concrete road,Good
591,WILMINGTON,11,Reckless Driving,Not at junction,No controls,42.57708734,-71.15232097," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
592,WILMINGTON,11,Reckless Driving,Not at junction,No controls,42.57708734,-71.15232097," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
593,WILMINGTON,11,Reckless Driving,Not at junction,No controls,42.57708734,-71.15232097," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
594,WILMINGTON,11,Reckless Driving,Not at junction,No controls,42.57708734,-71.15232097," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
595,WILMINGTON,11,Reckless Driving,Not at junction,No controls,42.57708734,-71.15232097," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,65.0,Bituminous concrete road,Good
596,TAUNTON,17,Tailgating,Four-way intersection,Traffic control signal,41.902507899999996,-71.09989877," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,20.0,Bituminous concrete road,Fair
597,TAUNTON,17,Tailgating,Four-way intersection,Traffic control signal,41.902507899999996,-71.09989877," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,20.0,Bituminous concrete road,Fair
598,TAUNTON,17,Tailgating,Four-way intersection,Traffic control signal,41.902507899999996,-71.09989877," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,20.0,Bituminous concrete road,Fair
599,TOWNSEND,14,Reckless Driving,Not at junction,No controls,42.63715732,-71.74570742, D1: Manually operating an electronic device,MIDDLESEX,30.0,Bituminous concrete road,Good
600,BRAINTREE,18,Distracted/Inattention,Not at junction,No controls,42.18105884,-70.99685609," D1: Other activity, electronic device",NORFOLK,30.0,Bituminous concrete road,Fair
601,BRAINTREE,18,Distracted/Inattention,Not at junction,No controls,42.18105884,-70.99685609," D1: Other activity, electronic device",NORFOLK,30.0,Bituminous concrete road,Fair
602,PEABODY,18,Diregarded traffic markings,Not at junction,Stop signs,42.54879505,-70.98451611," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
603,PEABODY,18,Diregarded traffic markings,Not at junction,Stop signs,42.54879505,-70.98451611," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,25.0,Bituminous concrete road,Good
604,PEABODY,13,Distracted/Inattention,Not at junction,No controls,42.50526486,-70.95202182," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Surface-treated road,Fair
605,NATICK,14,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.29762627,-71.37786806, D1: Talking on hands-free electronic device,MIDDLESEX,35.0,Surface-treated road,Fair
606,NATICK,14,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.29762627,-71.37786806, D1: Talking on hands-free electronic device,MIDDLESEX,35.0,Surface-treated road,Fair
607,BILLERICA,1,Distracted/Inattention,Not at junction,No controls,42.57213177,-71.26212449, D1: Talking on hand-held electronic device,MIDDLESEX,30.0,Bituminous concrete road,Good
608,METHUEN,10,Diregarded traffic markings,Not at junction,No controls,42.72047395,-71.18972534, D1: External distraction (outside the vehicle),ESSEX,30.0,Surface-treated road,Fair
609,METHUEN,10,Diregarded traffic markings,Not at junction,No controls,42.72047395,-71.18972534, D1: External distraction (outside the vehicle),ESSEX,30.0,Surface-treated road,Fair
610,METHUEN,9,Distracted/Inattention,Four-way intersection,Traffic control signal,42.70660598,-71.20203213," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
611,METHUEN,9,Distracted/Inattention,Four-way intersection,Traffic control signal,42.70660598,-71.20203213," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Fair
612,SAUGUS,14,Other causes,Not at junction,No controls,42.49470247,-71.01606877, D1: Talking on hand-held electronic device,ESSEX,50.0,Bituminous concrete road,Fair
613,SAUGUS,14,Other causes,Not at junction,No controls,42.49470247,-71.01606877, D1: Talking on hand-held electronic device,ESSEX,50.0,Bituminous concrete road,Fair
614,DUXBURY,21,Drowsey Driving,Not at junction,No controls,42.055423299999994,-70.72552611," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,60.0,Bituminous concrete road,Good
615,MARSHFIELD,0,Reckless Driving,T-intersection,Stop signs,42.11868181,-70.74015012," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,25.0,Surface-treated road,Fair
616,QUINCY,20,Distracted/Inattention,Not at junction,No controls,42.28986968,-71.0224994," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,25.0,Bituminous concrete road,Good
617,QUINCY,20,Distracted/Inattention,Not at junction,No controls,42.28986968,-71.0224994," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,25.0,Bituminous concrete road,Good
618,BRIDGEWATER,23,Distracted/Inattention,Not at junction,No controls,42.00418821,-70.96799245," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Fair
619,BRIDGEWATER,23,Distracted/Inattention,Not at junction,No controls,42.00418821,-70.96799245," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,35.0,Bituminous concrete road,Fair
620,BELLINGHAM,10,Distracted/Inattention,Four-way intersection,Traffic control signal,42.11406616,-71.47000181, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Good
621,BELLINGHAM,10,Distracted/Inattention,Four-way intersection,Traffic control signal,42.11406616,-71.47000181, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Good
622,BELLINGHAM,10,Distracted/Inattention,Four-way intersection,Traffic control signal,42.11406616,-71.47000181, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Good
623,BELLINGHAM,10,Distracted/Inattention,Four-way intersection,Traffic control signal,42.11406616,-71.47000181, D1: Passenger,NORFOLK,25.0,Bituminous concrete road,Good
624,BELLINGHAM,9,Distracted/Inattention,Not at junction,No controls,42.11272222,-71.44888362," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Surface-treated road,Deficient
625,FOXBOROUGH,17,Reckless Driving,Y-intersection,No controls,42.0457,-71.25976999999999, D1: Passenger,NORFOLK,35.0,Surface-treated road,Good
626,FOXBOROUGH,17,Reckless Driving,Y-intersection,No controls,42.0457,-71.25976999999999, D1: Passenger,NORFOLK,35.0,Surface-treated road,Good
627,WEST BRIDGEWATER,11,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.01862067,-71.00680614," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,25.0,Bituminous concrete road,Fair
628,WEST BRIDGEWATER,11,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.01862067,-71.00680614," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,25.0,Bituminous concrete road,Fair
629,WAYLAND,9,Distracted/Inattention,Not at junction,No controls,42.34062932,-71.36549376, D1: Passenger,MIDDLESEX,30.0,Surface-treated road,Fair
630,EAST BRIDGEWATER,13,Distracted/Inattention,Not at junction,No controls,42.01975907,-70.95509907," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,40.0,Bituminous concrete road,Fair
631,EAST BRIDGEWATER,13,Distracted/Inattention,Not at junction,No controls,42.01975907,-70.95509907," D1: Other activity (searching, eating, personal hygiene, etc.)",PLYMOUTH,40.0,Bituminous concrete road,Fair
632,EAST BRIDGEWATER,10,Distracted/Inattention,Not at junction,No controls,42.02271844,-70.9589594," D1: Other activity, electronic device",PLYMOUTH,40.0,Bituminous concrete road,Fair
633,EAST BRIDGEWATER,10,Distracted/Inattention,Not at junction,No controls,42.02271844,-70.9589594," D1: Other activity, electronic device",PLYMOUTH,40.0,Bituminous concrete road,Fair
634,NATICK,13,Diregarded traffic markings,Not at junction,No controls,42.31519235,-71.35954092, D1: Passenger,MIDDLESEX,65.0,Bituminous concrete road,Fair
635,NATICK,13,Diregarded traffic markings,Not at junction,No controls,42.31519235,-71.35954092, D1: Passenger,MIDDLESEX,65.0,Bituminous concrete road,Fair
636,BURLINGTON,2,Reckless Driving,Not at junction,No controls,42.49653171,-71.17489822, D1: External distraction (outside the vehicle),MIDDLESEX,55.0,Bituminous concrete road,Good
637,NORFOLK,21,Distracted/Inattention,Not at junction,No controls,42.13933266,-71.31422698, D1: Talking on hand-held electronic device,NORFOLK,35.0,Surface-treated road,Fair
638,LEXINGTON,14,Distracted/Inattention,T-intersection,No controls,42.44707883,-71.23430123," D1: Other activity, electronic device",MIDDLESEX,25.0,Bituminous concrete road,Good
